"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Raltegravir|Concentration in container [µmol/l]","Organism|Lumen|Raltegravir|Fraction of oral drug mass absorbed into mucosa"
0,8880,0.6920502,0.6692996,0.213077
0,8895,0.6310743,0.6105627,0.2131637
0,8910,0.577949,0.5593577,0.2132458
0,8925,0.5314423,0.5145146,0.213324
0,8940,0.4905421,0.4750687,0.2133986
0,8955,0.4544248,0.4402326,0.21347
0,8970,0.4224127,0.4093565,0.2135385
0,8985,0.3939403,0.3818969,0.2136043
0,9000,0.3685324,0.3573967,0.2136678
0,9015,0.34579,0.3354711,0.2137292
0,9030,0.3253736,0.3157926,0.2137886
0,9045,0.3069928,0.2980807,0.2138462
0,9060,0.2903984,0.2820947,0.2139022
0,9075,0.2753766,0.2676277,0.2139568
0,9090,0.2617432,0.2545015,0.21401
0,9105,0.2493385,0.2425613,0.214062
0,9120,0.2380226,0.2316719,0.2141129
0,9135,0.2276738,0.2217153,0.2141627
0,9150,0.2181858,0.2125886,0.2142116
0,9165,0.2094655,0.2042016,0.2142595
0,9180,0.2014313,0.1964751,0.2143067
0,9195,0.1940107,0.189339,0.214353
0,9210,0.1871398,0.1827315,0.2143986
0,9225,0.1807624,0.176598,0.2144435
0,9240,0.1748282,0.1708901,0.2144877
0,9255,0.169293,0.1655647,0.2145312
0,9270,0.1641171,0.1605837,0.2145742
0,9285,0.1592654,0.1559131,0.2146165
0,9300,0.1547064,0.1515226,0.2146583
0,9315,0.1504123,0.1473852,0.2146995
0,9330,0.146358,0.1434767,0.2147401
0,9345,0.1425212,0.1397758,0.2147802
0,9360,0.1388819,0.1362632,0.2148197
0,9375,1.226737,1.861498,0.2025417
0,9390,3.259175,3.662085,0.2071245
0,9405,3.879415,3.901021,0.2098152
0,9420,3.575761,3.456883,0.2110692
0,9435,3.042127,2.906224,0.2116825
0,9450,2.542526,2.424693,0.2120353
0,9465,2.134246,2.03878,0.2122759
0,9480,1.811921,1.73527,0.2124623
0,9495,1.557553,1.495276,0.2126184
0,9510,1.35438,1.30284,0.2127552
0,9525,1.189536,1.146064,0.2128783
0,9540,1.053706,1.016411,0.2129908
0,9555,0.9402358,0.9077787,0.2130947
0,9570,0.8443365,0.8157565,0.2131914
0,9585,0.7624975,0.7370911,0.213282
0,9600,0.6920922,0.6693313,0.2133672
0,9615,0.6311128,0.6105912,0.2134477
0,9630,0.5779865,0.5593852,0.213524
0,9645,0.5314788,0.5145412,0.2135966
0,9660,0.4905777,0.4750945,0.2136659
0,9675,0.4544596,0.4402576,0.2137322
0,9690,0.4224467,0.4093807,0.2137957
0,9705,0.3939737,0.3819205,0.2138569
0,9720,0.3685652,0.3574198,0.2139159
0,9735,0.3458222,0.3354936,0.2139728
0,9750,0.3254054,0.3158147,0.214028
0,9765,0.307024,0.2981023,0.2140815
0,9780,0.2904293,0.282116,0.2141335
0,9795,0.2754071,0.2676486,0.2141842
0,9810,0.2617734,0.2545221,0.2142336
0,9825,0.2493683,0.2425816,0.2142819
0,9840,0.2380521,0.231692,0.2143292
0,9855,0.227703,0.2217351,0.2143754
0,9870,0.2182148,0.2126082,0.2144208
0,9885,0.2094943,0.204221,0.2144653
0,9900,0.2014598,0.1964943,0.2145091
0,9915,0.194039,0.189358,0.2145521
0,9930,0.187168,0.1827503,0.2145944
0,9945,0.1807903,0.1766167,0.2146361
0,9960,0.174856,0.1709086,0.2146772
0,9975,0.1693206,0.1655831,0.2147176
0,9990,0.1641446,0.160602,0.2147575
0,10005,0.1592927,0.1559313,0.2147968
0,10020,0.1547336,0.1515406,0.2148356
0,10035,0.1504394,0.1474031,0.2148738
0,10050,0.1463849,0.1434945,0.2149115
0,10065,0.142548,0.1397935,0.2149487
0,10080,0.1389086,0.1362808,0.2149855
0,10095,1.226611,1.861284,0.2035146
0,10110,3.258849,3.661706,0.2077914
0,10125,3.879071,3.900624,0.2103024
0,10140,3.575388,3.456518,0.2114727
0,10155,3.041825,2.905931,0.2120451
0,10170,2.542291,2.424464,0.2123743
0,10185,2.134062,2.038599,0.2125989
0,10200,1.811775,1.735124,0.2127729
0,10215,1.557434,1.495155,0.2129186
0,10230,1.354285,1.302742,0.2130463
0,10245,1.189459,1.145983,0.2131612
0,10260,1.053643,1.016343,0.2132661
0,10275,0.9401852,0.9077226,0.2133631
0,10290,0.8442953,0.8157094,0.2134534
0,10305,0.7624637,0.7370511,0.2135379
0,10320,0.6920654,0.6692979,0.2136175
0,10335,0.6310915,0.6105633,0.2136926
0,10350,0.5779706,0.5593624,0.2137638
0,10365,0.5314674,0.5145226,0.2138316
0,10380,0.4905699,0.4750794,0.2138962
0,10395,0.454455,0.4402456,0.2139581
0,10410,0.4224449,0.4093714,0.2140174
0,10425,0.3939742,0.3819135,0.2140745
0,10440,0.3685678,0.3574147,0.2141295
0,10455,0.3458267,0.3354904,0.2141827
0,10470,0.3254115,0.3158131,0.2142342
0,10485,0.3070316,0.2981021,0.2142841
0,10500,0.2904381,0.282117,0.2143327
0,10515,0.2754171,0.2676508,0.21438
0,10530,0.2617845,0.2545253,0.2144261
0,10545,0.2493803,0.2425857,0.2144712
0,10560,0.238065,0.2316969,0.2145153
0,10575,0.2277167,0.2217408,0.2145584
0,10590,0.2182291,0.2126145,0.2146008
0,10605,0.2095093,0.2042279,0.2146423
0,10620,0.2014754,0.1965018,0.2146832
0,10635,0.1940551,0.189366,0.2147233
0,10650,0.1871845,0.1827589,0.2147629
0,10665,0.1808073,0.1766256,0.2148017
0,10680,0.1748734,0.1709179,0.2148401
0,10695,0.1693383,0.1655928,0.2148778
0,10710,0.1641627,0.160612,0.214915
0,10725,0.1593111,0.1559416,0.2149517
0,10740,0.1547523,0.1515512,0.2149879
0,10755,0.1504583,0.1474139,0.2150236
0,10770,0.1464041,0.1435056,0.2150588
0,10785,0.1425674,0.1398049,0.2150935
0,10800,0.1389282,0.1362924,0.2151278
0,10815,1.22663,1.861297,0.2043649
0,10830,3.258828,3.661706,0.2083745
0,10845,3.879071,3.900615,0.2107285
0,10860,3.575388,3.45651,0.2118257
0,10875,3.041826,2.905926,0.2123623
0,10890,2.5423,2.424465,0.2126709
0,10905,2.134073,2.038601,0.2128815
0,10920,1.811782,1.735124,0.2130445
0,10935,1.557448,1.495162,0.2131812
0,10950,1.3543,1.302749,0.2133009
0,10965,1.189474,1.14599,0.2134086
0,10980,1.053659,1.016352,0.213507
0,10995,0.9402025,0.907732,0.2135979
0,11010,0.8443127,0.8157191,0.2136825
0,11025,0.7624816,0.7370612,0.2137618
0,11040,0.6920835,0.6693084,0.2138363
0,11055,0.6311111,0.610575,0.2139068
0,11070,0.57799,0.559374,0.2139736
0,11085,0.5314868,0.5145342,0.2140371
0,11100,0.4905895,0.4750912,0.2140977
0,11115,0.4544747,0.4402575,0.2141557
0,11130,0.4224648,0.4093835,0.2142113
0,11145,0.3939943,0.3819258,0.2142648
0,11160,0.368588,0.3574272,0.2143164
0,11175,0.3458471,0.335503,0.2143662
0,11190,0.3254319,0.3158258,0.2144145
0,11205,0.3070522,0.298115,0.2144613
0,11220,0.2904588,0.2821299,0.2145068
0,11235,0.2754378,0.2676638,0.2145512
0,11250,0.2618052,0.2545383,0.2145944
0,11265,0.2494011,0.2425988,0.2146367
0,11280,0.2380858,0.23171,0.214678
0,11295,0.2277375,0.221754,0.2147185
0,11310,0.21825,0.2126278,0.2147582
0,11325,0.2095302,0.2042412,0.2147972
0,11340,0.2014963,0.1965151,0.2148355
0,11355,0.194076,0.1893793,0.2148731
0,11370,0.1872054,0.1827722,0.2149101
0,11385,0.1808282,0.176639,0.2149466
0,11400,0.1748943,0.1709313,0.2149825
0,11415,0.1693593,0.1656062,0.2150179
0,11430,0.1641836,0.1606255,0.2150528
0,11445,0.159332,0.155955,0.2150872
0,11460,0.1547732,0.1515647,0.2151211
0,11475,0.1504792,0.1474274,0.2151546
0,11490,0.146425,0.1435191,0.2151876
0,11505,0.1425883,0.1398183,0.2152202
0,11520,0.1389491,0.1363058,0.2152523
0,11535,1.226855,1.861625,0.2051156
0,11550,3.25941,3.662313,0.2088899
0,11565,3.879681,3.901219,0.2111058
0,11580,3.575949,3.457035,0.2121386
0,11595,3.042282,2.906349,0.2126436
0,11610,2.54267,2.424807,0.2129341
0,11625,2.134368,2.038876,0.2131323
0,11640,1.812035,1.735358,0.2132858
0,11655,1.557662,1.495358,0.2134144
0,11670,1.354483,1.302917,0.213527
0,11685,1.189633,1.146135,0.2136284
0,11700,1.053799,1.016479,0.213721
0,11715,0.9403254,0.9078433,0.2138066
0,11730,0.8444225,0.8158178,0.2138863
0,11745,0.7625804,0.7371494,0.2139609
0,11760,0.6921732,0.6693878,0.214031
0,11775,0.6311921,0.6106462,0.2140973
0,11790,0.5780648,0.5594393,0.2141602
0,11805,0.5315561,0.5145943,0.2142199
0,11820,0.490654,0.4751466,0.214277
0,11835,0.4545349,0.4403089,0.2143316
0,11850,0.4225212,0.4094312,0.2143839
0,11865,0.3940474,0.3819703,0.2144343
0,11880,0.3686382,0.3574689,0.2144828
0,11895,0.3458946,0.3355422,0.2145298
0,11910,0.3254772,0.3158627,0.2145752
0,11925,0.3070953,0.2981499,0.2146193
0,11940,0.2905,0.2821631,0.2146621
0,11955,0.2754774,0.2676954,0.2147038
0,11970,0.2618433,0.2545685,0.2147445
0,11985,0.2494377,0.2426277,0.2147843
0,12000,0.2381212,0.2317377,0.2148232
0,12015,0.2277718,0.2217806,0.2148613
0,12030,0.2182832,0.2126534,0.2148987
0,12045,0.2095625,0.2042659,0.2149353
0,12060,0.2015277,0.1965389,0.2149714
0,12075,0.1941066,0.1894025,0.2150068
0,12090,0.1872353,0.1827946,0.2150417
0,12105,0.1808574,0.1766607,0.215076
0,12120,0.1749228,0.1709525,0.2151098
0,12135,0.1693872,0.1656268,0.2151431
0,12150,0.1642109,0.1606455,0.215176
0,12165,0.1593588,0.1559746,0.2152083
0,12180,0.1547995,0.1515838,0.2152403
0,12195,0.1505051,0.1474461,0.2152718
0,12210,0.1464504,0.1435374,0.2153028
0,12225,0.1426133,0.1398362,0.2153335
0,12240,0.1389737,0.1363234,0.2153637
0,12255,1.226797,1.861517,0.2057838
0,12270,3.259215,3.662086,0.2093482
0,12285,3.879429,3.900994,0.2114409
0,12300,3.575773,3.456873,0.2124162
0,12315,3.042157,2.906226,0.2128933
0,12330,2.54257,2.424708,0.2131676
0,12345,2.134294,2.038799,0.2133548
0,12360,1.811976,1.735296,0.2134997
0,12375,1.557615,1.495308,0.2136212
0,12390,1.354445,1.302875,0.2137276
0,12405,1.189604,1.146103,0.2138233
0,12420,1.053777,1.016452,0.2139108
0,12435,0.9403092,0.9078219,0.2139916
0,12450,0.8444119,0.8158016,0.2140668
0,12465,0.762575,0.7371383,0.2141373
0,12480,0.6921706,0.6693794,0.2142036
0,12495,0.6311919,0.6106402,0.2142662
0,12510,0.5780662,0.5594347,0.2143255
0,12525,0.5315589,0.5145912,0.214382
0,12540,0.4906582,0.4751449,0.2144358
0,12555,0.4545405,0.4403084,0.2144874
0,12570,0.4225279,0.4094319,0.2145368
0,12585,0.3940552,0.381972,0.2145844
0,12600,0.3686469,0.3574715,0.2146303
0,12615,0.3459041,0.3355456,0.2146746
0,12630,0.3254874,0.3158669,0.2147175
0,12645,0.3071062,0.2981547,0.2147591
0,12660,0.2905115,0.2821684,0.2147996
0,12675,0.2754894,0.2677012,0.214839
0,12690,0.2618557,0.2545747,0.2148774
0,12705,0.2494506,0.2426343,0.214915
0,12720,0.2381345,0.2317448,0.2149517
0,12735,0.2277854,0.221788,0.2149877
0,12750,0.2182971,0.212661,0.215023
0,12765,0.2095766,0.2042738,0.2150576
0,12780,0.201542,0.1965471,0.2150917
0,12795,0.1941212,0.1894109,0.2151251
0,12810,0.1872501,0.1828032,0.215158
0,12825,0.1808723,0.1766695,0.2151905
0,12840,0.1749379,0.1709614,0.2152224
0,12855,0.1694025,0.1656359,0.2152539
0,12870,0.1642263,0.1606548,0.2152849
0,12885,0.1593744,0.155984,0.2153154
0,12900,0.1548152,0.1515933,0.2153456
0,12915,0.1505208,0.1474556,0.2153753
0,12930,0.1464663,0.1435471,0.2154047
0,12945,0.1426292,0.139846,0.2154336
0,12960,0.1389897,0.1363333,0.2154622
0,12963,0.1465242,0.2036216,0.204257
0,12966,0.2426422,0.4789115,0.2045817
0,12969,0.4677165,0.87862,0.2050689
0,12972,0.8066642,1.3568,0.2056845
0,12975,1.226691,1.86134,0.2063811
0,12978,1.686187,2.346972,0.2071121
0,12981,2.145473,2.782578,0.2078391
0,12984,2.573195,3.150393,0.2085334
0,12987,2.948186,3.443252,0.2091763
0,12990,3.258923,3.661753,0.2097576
0,12993,3.501714,3.81153,0.2102734
0,12996,3.678591,3.90094,0.2107248
0,12999,3.795231,3.939459,0.2111158
0,13002,3.859295,3.936477,0.211452
0,13005,3.879142,3.900671,0.21174
0,13008,3.862985,3.839664,0.211986
0,13011,3.818388,3.759916,0.2121963
0,13014,3.751995,3.666759,0.2123762
0,13017,3.669462,3.564504,0.2125307
0,13020,3.575474,3.456573,0.2126639
0,13023,3.473822,3.345632,0.2127793
0,13026,3.367531,3.233741,0.21288
0,13029,3.258973,3.122455,0.2129683
0,13032,3.149973,3.012924,0.2130463
0,13035,3.041905,2.905982,0.2131158
0,13038,2.935786,2.802209,0.2131781
0,13041,2.832349,2.701994,0.2132343
0,13044,2.732102,2.605574,0.2132855
0,13047,2.635378,2.51307,0.2133324
0,13050,2.542374,2.424518,0.2133757
0,13053,2.453185,2.339889,0.2134158
0,13056,2.367828,2.259107,0.2134532
0,13059,2.286262,2.182064,0.2134884
0,13062,2.208403,2.108627,0.2135216
0,13065,2.134141,2.03865,0.213553
0,13068,2.063344,1.971977,0.2135828
0,13071,1.995869,1.908451,0.2136114
0,13074,1.931564,1.847912,0.2136387
0,13077,1.870276,1.790204,0.213665
0,13080,1.811851,1.735172,0.2136903
0,13083,1.756135,1.682669,0.2137147
0,13086,1.702982,1.632553,0.2137384
0,13089,1.65225,1.584688,0.2137614
0,13092,1.603804,1.538946,0.2137837
0,13095,1.557515,1.495208,0.2138053
0,13098,1.513259,1.453357,0.2138265
0,13101,1.470922,1.413289,0.2138471
0,13104,1.430395,1.3749,0.2138672
0,13107,1.391574,1.338098,0.2138869
0,13110,1.354365,1.302793,0.2139062
0,13113,1.318678,1.268905,0.213925
0,13116,1.284427,1.236354,0.2139435
0,13119,1.251536,1.20507,0.2139616
0,13122,1.219929,1.174984,0.2139794
0,13125,1.189538,1.146034,0.2139969
0,13128,1.1603,1.118162,0.214014
0,13131,1.132153,1.091311,0.2140308
0,13134,1.105043,1.065431,0.2140474
0,13137,1.078915,1.040474,0.2140637
0,13140,1.053723,1.016395,0.2140797
0,13143,1.029418,0.9931507,0.2140955
0,13146,1.005959,0.9707025,0.2141111
0,13149,0.9833055,0.9490132,0.2141264
0,13152,0.9614191,0.9280478,0.2141414
0,13155,0.9402646,0.907774,0.2141563
0,13158,0.9198088,0.8881607,0.2141709
0,13161,0.9000204,0.8691792,0.2141854
0,13164,0.88087,0.8508021,0.2141996
0,13167,0.86233,0.8330039,0.2142137
0,13170,0.844374,0.8157603,0.2142276
0,13173,0.8269777,0.7990483,0.2142413
0,13176,0.8101177,0.7828464,0.2142548
0,13179,0.7937722,0.7671341,0.2142681
0,13182,0.7779202,0.751892,0.2142813
0,13185,0.7625424,0.737102,0.2142943
0,13188,0.74762,0.7227464,0.2143072
0,13191,0.7331354,0.7088086,0.2143199
0,13194,0.719072,0.6952733,0.2143324
0,13197,0.7054138,0.6821252,0.2143448
0,13200,0.6921452,0.6693498,0.2143571
0,13203,0.6792526,0.6569343,0.2143692
0,13206,0.6667215,0.644865,0.2143812
0,13209,0.6545379,0.6331286,0.2143931
0,13212,0.6426899,0.621714,0.2144048
0,13215,0.6311671,0.6106112,0.2144164
0,13218,0.6199584,0.5998098,0.2144279
0,13221,0.6090528,0.5892992,0.2144392
0,13224,0.5984396,0.5790695,0.2144505
0,13227,0.5881091,0.5691113,0.2144616
0,13230,0.5780513,0.5594152,0.2144726
0,13233,0.5682575,0.5499728,0.2144835
0,13236,0.5587181,0.5407752,0.2144943
0,13239,0.5494258,0.5318152,0.214505
0,13242,0.5403717,0.5230844,0.2145156
0,13245,0.5315487,0.5145761,0.2145261
0,13248,0.5229492,0.5062829,0.2145365
0,13251,0.5145662,0.4981982,0.2145468
0,13254,0.506393,0.4903156,0.214557
0,13257,0.4984229,0.4826287,0.2145671
0,13260,0.4906498,0.4751315,0.2145772
0,13263,0.4830675,0.4678183,0.2145871
0,13266,0.4756703,0.4606836,0.2145969
0,13269,0.4684525,0.4537218,0.2146067
0,13272,0.461409,0.4469281,0.2146164
0,13275,0.4545344,0.4402973,0.214626
0,13278,0.4478233,0.4338243,0.2146355
0,13281,0.4412715,0.427505,0.214645
0,13284,0.434874,0.4213344,0.2146543
0,13287,0.428626,0.4153083,0.2146636
0,13290,0.4225236,0.4094226,0.2146728
0,13293,0.4165624,0.4036731,0.214682
0,13296,0.4107383,0.3980561,0.2146911
0,13299,0.4050476,0.3925678,0.2147001
0,13302,0.3994864,0.3872046,0.214709
0,13305,0.3940511,0.381963,0.2147179
0,13308,0.3887382,0.3768396,0.2147267
0,13311,0.3835444,0.3718311,0.2147354
0,13314,0.3784662,0.3669344,0.2147441
0,13317,0.3735006,0.3621463,0.2147528
0,13320,0.3686444,0.357464,0.2147613
0,13323,0.3638947,0.3528845,0.2147698
0,13326,0.3592485,0.348405,0.2147783
0,13329,0.3547031,0.3440228,0.2147867
0,13332,0.3502557,0.3397354,0.214795
0,13335,0.3459037,0.3355401,0.2148033
0,13338,0.3416446,0.3314345,0.2148115
0,13341,0.3374758,0.3274162,0.2148197
0,13344,0.3333951,0.323483,0.2148279
0,13347,0.3294,0.3196326,0.2148359
0,13350,0.3254884,0.3158627,0.214844
0,13353,0.321658,0.3121714,0.2148519
0,13356,0.3179068,0.3085565,0.2148599
0,13359,0.3142327,0.3050162,0.2148678
0,13362,0.3106338,0.3015485,0.2148756
0,13365,0.3071081,0.2981514,0.2148834
0,13368,0.3036536,0.2948232,0.2148911
0,13371,0.3002687,0.2915623,0.2148989
0,13374,0.2969517,0.2883668,0.2149065
0,13377,0.2937008,0.2852353,0.2149141
0,13380,0.2905142,0.2821659,0.2149217
0,13383,0.2873905,0.2791573,0.2149293
0,13386,0.284328,0.2762078,0.2149368
0,13389,0.2813254,0.273316,0.2149442
0,13392,0.2783811,0.2704806,0.2149517
0,13395,0.2754936,0.2677001,0.2149591
0,13398,0.2726616,0.2649732,0.2149664
0,13401,0.2698837,0.2622985,0.2149737
0,13404,0.2671585,0.2596747,0.214981
0,13407,0.2644849,0.2571007,0.2149883
0,13410,0.2618616,0.2545753,0.2149955
0,13413,0.2592873,0.2520972,0.2150027
0,13416,0.2567609,0.2496653,0.2150098
0,13419,0.2542812,0.2472785,0.2150169
0,13422,0.2518471,0.2449357,0.215024
0,13425,0.2494576,0.2426359,0.2150311
0,13428,0.2471115,0.2403781,0.2150381
0,13431,0.2448079,0.2381612,0.2150451
0,13434,0.2425457,0.2359843,0.215052
0,13437,0.240324,0.2338465,0.215059
0,13440,0.2381419,0.2317468,0.2150659
0,13443,0.2359984,0.2296844,0.2150727
0,13446,0.2338926,0.2276584,0.2150796
0,13449,0.2318237,0.2256679,0.2150864
0,13452,0.2297909,0.2237122,0.2150932
0,13455,0.2277932,0.2217904,0.2151
0,13458,0.2258299,0.2199018,0.2151067
0,13461,0.2239003,0.2180456,0.2151134
0,13464,0.2220035,0.216221,0.2151201
0,13467,0.2201388,0.2144274,0.2151268
0,13470,0.2183055,0.2126641,0.2151334
0,13473,0.2165029,0.2109302,0.21514
0,13476,0.2147302,0.2092253,0.2151466
0,13479,0.2129869,0.2075486,0.2151532
0,13482,0.2112723,0.2058996,0.2151597
0,13485,0.2095857,0.2042775,0.2151662
0,13488,0.2079264,0.2026818,0.2151727
0,13491,0.206294,0.2011119,0.2151792
0,13494,0.2046877,0.1995672,0.2151856
0,13497,0.2031071,0.1980471,0.215192
0,13500,0.2015516,0.1965512,0.2151984
0,13503,0.2000206,0.1950789,0.2152048
0,13506,0.1985135,0.1936297,0.2152112
0,13509,0.1970299,0.192203,0.2152175
0,13512,0.1955692,0.1907983,0.2152238
0,13515,0.194131,0.1894153,0.2152302
0,13518,0.1927148,0.1880534,0.2152364
0,13521,0.1913201,0.1867122,0.2152427
0,13524,0.1899464,0.1853911,0.2152489
0,13527,0.1885933,0.1840899,0.2152551
0,13530,0.1872603,0.182808,0.2152613
0,13533,0.1859471,0.1815451,0.2152675
0,13536,0.1846531,0.1803007,0.2152737
0,13539,0.1833781,0.1790744,0.2152798
0,13542,0.1821215,0.1778659,0.2152859
0,13545,0.180883,0.1766747,0.2152921
0,13548,0.1796622,0.1755006,0.2152981
0,13551,0.1784588,0.1743431,0.2153042
0,13554,0.1772723,0.1732019,0.2153102
0,13557,0.1761025,0.1720766,0.2153163
0,13560,0.174949,0.170967,0.2153223
0,13563,0.1738114,0.1698726,0.2153283
0,13566,0.1726893,0.1687932,0.2153343
0,13569,0.1715826,0.1677285,0.2153402
0,13572,0.1704909,0.1666781,0.2153462
0,13575,0.1694138,0.1656417,0.2153521
0,13578,0.1683511,0.1646192,0.215358
0,13581,0.1673024,0.1636101,0.2153639
0,13584,0.1662675,0.1626142,0.2153698
0,13587,0.1652461,0.1616312,0.2153756
0,13590,0.1642379,0.1606609,0.2153815
0,13593,0.1632427,0.159703,0.2153873
0,13596,0.1622602,0.1587572,0.2153931
0,13599,0.1612901,0.1578233,0.2153989
0,13602,0.1603322,0.1569011,0.2154047
0,13605,0.1593862,0.1559903,0.2154105
0,13608,0.158452,0.1550907,0.2154162
0,13611,0.1575292,0.1542021,0.2154219
0,13614,0.1566176,0.1533242,0.2154276
0,13617,0.155717,0.1524569,0.2154333
0,13620,0.1548273,0.1515999,0.215439
0,13623,0.1539481,0.150753,0.2154447
0,13626,0.1530793,0.149916,0.2154503
0,13629,0.1522207,0.1490887,0.215456
0,13632,0.151372,0.1482709,0.2154616
0,13635,0.1505332,0.1474625,0.2154672
0,13638,0.1497038,0.1466632,0.2154728
0,13641,0.1488839,0.1458729,0.2154784
0,13644,0.1480733,0.1450914,0.2154839
0,13647,0.1472716,0.1443186,0.2154895
0,13650,0.1464788,0.1435541,0.215495
0,13653,0.1456947,0.142798,0.2155005
0,13656,0.1449191,0.14205,0.215506
0,13659,0.1441519,0.14131,0.2155115
0,13662,0.1433929,0.1405778,0.215517
0,13665,0.1426419,0.1398533,0.2155224
0,13668,0.1418989,0.1391362,0.2155278
0,13671,0.1411636,0.1384266,0.2155333
0,13674,0.1404358,0.1377243,0.2155387
0,13677,0.1397156,0.137029,0.2155441
0,13680,0.1390026,0.1363407,0.2155495
0,13683,0.1465379,0.2036376,0.2049002
0,13686,0.2426668,0.4789546,0.2052087
0,13689,0.4677632,0.8787012,0.2056715
0,13692,0.8067431,1.356924,0.2062565
0,13695,1.226809,1.861508,0.2069183
0,13698,1.686344,2.347181,0.2076128
0,13701,2.14567,2.782822,0.2083034
0,13704,2.573418,3.15065,0.2089631
0,13707,2.948436,3.44353,0.2095739
0,13710,3.259184,3.662049,0.2101261
0,13713,3.501997,3.811836,0.2106162
0,13716,3.67889,3.901255,0.2110451
0,13719,3.795537,3.939765,0.2114165
0,13722,3.859602,3.936778,0.211736
0,13725,3.879447,3.900965,0.2120095
0,13728,3.863284,3.839949,0.2122433
0,13731,3.818679,3.760193,0.212443
0,13734,3.752278,3.667025,0.212614
0,13737,3.669736,3.56476,0.2127608
0,13740,3.575738,3.456818,0.2128873
0,13743,3.474076,3.345868,0.212997
0,13746,3.367775,3.233968,0.2130926
0,13749,3.259208,3.122672,0.2131765
0,13752,3.150198,3.013132,0.2132506
0,13755,3.042121,2.906181,0.2133166
0,13758,2.935993,2.8024,0.2133758
0,13761,2.832547,2.702177,0.2134293
0,13764,2.732293,2.605749,0.2134779
0,13767,2.635561,2.513238,0.2135224
0,13770,2.54255,2.424679,0.2135635
0,13773,2.453354,2.340043,0.2136016
0,13776,2.36799,2.259256,0.2136372
0,13779,2.286418,2.182207,0.2136706
0,13782,2.208554,2.108765,0.2137021
0,13785,2.134287,2.038782,0.213732
0,13788,2.063485,1.972105,0.2137603
0,13791,1.996004,1.908574,0.2137875
0,13794,1.931695,1.848031,0.2138134
0,13797,1.870402,1.790318,0.2138384
0,13800,1.811972,1.735283,0.2138624
0,13803,1.756252,1.682776,0.2138857
0,13806,1.703096,1.632656,0.2139081
0,13809,1.65236,1.584788,0.2139299
0,13812,1.603911,1.539043,0.2139511
0,13815,1.557618,1.495301,0.2139717
0,13818,1.51336,1.453448,0.2139918
0,13821,1.47102,1.413377,0.2140114
0,13824,1.430489,1.374986,0.2140305
0,13827,1.391667,1.338181,0.2140492
0,13830,1.354455,1.302874,0.2140675
0,13833,1.318765,1.268983,0.2140854
0,13836,1.284512,1.23643,0.214103
0,13839,1.251618,1.205144,0.2141202
0,13842,1.220009,1.175056,0.2141371
0,13845,1.189617,1.146105,0.2141536
0,13848,1.160377,1.11823,0.2141699
0,13851,1.132228,1.091378,0.2141859
0,13854,1.105116,1.065496,0.2142017
0,13857,1.078987,1.040538,0.2142172
0,13860,1.053792,1.016457,0.2142324
0,13863,1.029486,0.993211,0.2142474
0,13866,1.006026,0.9707614,0.2142621
0,13869,0.9833707,0.9490707,0.2142767
0,13872,0.9614829,0.928104,0.214291
0,13875,0.9403271,0.9078289,0.2143051
0,13878,0.91987,0.8882143,0.2143191
0,13881,0.9000803,0.8692316,0.2143328
0,13884,0.8809287,0.8508534,0.2143463
0,13887,0.8623875,0.8330541,0.2143597
0,13890,0.8444304,0.8158094,0.2143728
0,13893,0.827033,0.7990964,0.2143858
0,13896,0.810172,0.7828935,0.2143987
0,13899,0.7938254,0.7671803,0.2144113
0,13902,0.7779725,0.7519373,0.2144239
0,13905,0.7625937,0.7371463,0.2144362
0,13908,0.7476704,0.7227898,0.2144484
0,13911,0.7331849,0.7088512,0.2144605
0,13914,0.7191205,0.6953149,0.2144724
0,13917,0.7054614,0.682166,0.2144842
0,13920,0.6921923,0.6693901,0.2144959
0,13923,0.6792986,0.6569736,0.2145074
0,13926,0.6667668,0.6449036,0.2145188
0,13929,0.6545825,0.6331666,0.2145301
0,13932,0.6427339,0.6217513,0.2145412
0,13935,0.6312104,0.6106478,0.2145522
0,13938,0.620001,0.5998458,0.2145631
0,13941,0.6090948,0.5893346,0.2145739
0,13944,0.5984809,0.5791043,0.2145846
0,13947,0.58815,0.5691456,0.2145952
0,13950,0.5780914,0.5594489,0.2146056
0,13953,0.5682971,0.550006,0.214616
0,13956,0.5587573,0.5408079,0.2146263
0,13959,0.5494643,0.5318473,0.2146364
0,13962,0.5404098,0.5231161,0.2146465
0,13965,0.5315863,0.5146073,0.2146565
0,13968,0.5229863,0.5063136,0.2146663
0,13971,0.5146029,0.4982285,0.2146761
0,13974,0.5064291,0.4903454,0.2146858
0,13977,0.4984586,0.4826581,0.2146954
0,13980,0.4906851,0.4751605,0.2147049
0,13983,0.4831023,0.4678469,0.2147144
0,13986,0.4757048,0.4607118,0.2147237
0,13989,0.4684865,0.4537496,0.214733
0,13992,0.4614426,0.4469556,0.2147422
0,13995,0.4545676,0.4403244,0.2147513
0,13998,0.4478562,0.433851,0.2147604
0,14001,0.4413041,0.4275314,0.2147693
0,14004,0.4349062,0.4213605,0.2147783
0,14007,0.4286579,0.415334,0.2147871
0,14010,0.4225551,0.409448,0.2147958
0,14013,0.4165936,0.4036983,0.2148045
0,14016,0.4107692,0.398081,0.2148132
