"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Raltegravir|Concentration in container [µmol/l]","Organism|Lumen|Raltegravir|Fraction of oral drug mass absorbed into mucosa"
0,2241,5.735093,5.468729,0.199015
0,2244,5.530122,5.271746,0.1992535
0,2247,5.332463,5.082855,0.1994717
0,2250,5.142506,4.902121,0.1996727
0,2253,4.960425,4.729469,0.1998591
0,2256,4.786242,4.564732,0.2000328
0,2259,4.619862,4.407682,0.2001957
0,2262,4.461115,4.258045,0.2003493
0,2265,4.309768,4.115517,0.2004947
0,2268,4.165545,3.979777,0.2006329
0,2271,4.028142,3.850495,0.200765
0,2274,3.897247,3.72734,0.2008914
0,2277,3.772541,3.609986,0.2010129
0,2280,3.653704,3.498119,0.20113
0,2283,3.540424,3.391434,0.2012432
0,2286,3.432398,3.28964,0.2013527
0,2289,3.329334,3.192456,0.201459
0,2292,3.230951,3.09962,0.2015622
0,2295,3.136984,3.010882,0.2016628
0,2298,3.04718,2.926008,0.2017608
0,2301,2.961302,2.844778,0.2018564
0,2304,2.879126,2.766985,0.2019498
0,2307,2.800444,2.692436,0.2020413
0,2310,2.725057,2.620947,0.2021308
0,2313,2.652779,2.552351,0.2022185
0,2316,2.583439,2.486487,0.2023045
0,2319,2.516873,2.423208,0.2023889
0,2322,2.452931,2.362376,0.2024717
0,2325,2.391471,2.303862,0.2025531
0,2328,2.332362,2.247544,0.2026331
0,2331,2.275481,2.19331,0.2027118
0,2334,2.220712,2.141054,0.2027892
0,2337,2.167948,2.090677,0.2028655
0,2340,2.117088,2.042088,0.2029405
0,2343,2.068037,1.995199,0.2030144
0,2346,2.020707,1.94993,0.2030872
0,2349,1.975016,1.906202,0.203159
0,2352,1.930882,1.863932,0.2032297
0,2355,1.888224,1.823045,0.2032994
0,2358,1.84697,1.783482,0.203368
0,2361,1.807056,1.745188,0.2034357
0,2364,1.768423,1.708108,0.2035025
0,2367,1.731017,1.672193,0.2035683
0,2370,1.694785,1.637394,0.2036333
0,2373,1.65968,1.603665,0.2036974
0,2376,1.625653,1.570963,0.2037607
0,2379,1.592662,1.539247,0.2038231
0,2382,1.560666,1.508479,0.2038848
0,2385,1.529624,1.478621,0.2039457
0,2388,1.499499,1.449639,0.2040059
0,2391,1.470256,1.421498,0.2040653
0,2394,1.441862,1.394169,0.204124
0,2397,1.414285,1.367621,0.204182
0,2400,1.387494,1.341825,0.2042394
0,2403,1.361461,1.316754,0.2042961
0,2406,1.336157,1.292383,0.2043521
0,2409,1.311558,1.268686,0.2044075
0,2412,1.287638,1.24564,0.2044624
0,2415,1.264373,1.223223,0.2045166
0,2418,1.24174,1.201413,0.2045702
0,2421,1.219718,1.180188,0.2046233
0,2424,1.198286,1.159531,0.2046758
0,2427,1.177424,1.139421,0.2047277
0,2430,1.157113,1.11984,0.2047792
0,2433,1.137334,1.100771,0.2048301
0,2436,1.11807,1.082197,0.2048805
0,2439,1.099304,1.064103,0.2049304
0,2442,1.08102,1.046473,0.2049798
0,2445,1.063203,1.029291,0.2050288
0,2448,1.045838,1.012545,0.2050772
0,2451,1.028909,0.9962192,0.2051253
0,2454,1.012405,0.980302,0.2051728
0,2457,0.9963111,0.9647807,0.20522
0,2460,0.9806144,0.9496419,0.2052667
0,2463,0.9653032,0.9348748,0.205313
0,2466,0.9503664,0.9204686,0.2053589
0,2469,0.9357932,0.9064128,0.2054044
0,2472,0.9215707,0.8926953,0.2054495
0,2475,0.9076897,0.8793071,0.2054942
0,2478,0.8941401,0.8662388,0.2055385
0,2481,0.8809127,0.8534811,0.2055825
0,2484,0.8679971,0.8410243,0.2056261
0,2487,0.8553845,0.82886,0.2056693
0,2490,0.8430662,0.8169796,0.2057122
0,2493,0.8310336,0.8053751,0.2057548
0,2496,0.8192787,0.7940385,0.205797
0,2499,0.8077933,0.7829623,0.2058389
0,2502,0.7965698,0.7721388,0.2058805
0,2505,0.7856005,0.7615608,0.2059218
0,2508,0.7748785,0.7512216,0.2059628
0,2511,0.7643971,0.7411147,0.2060034
0,2514,0.7541493,0.7312335,0.2060438
0,2517,0.7441285,0.7215716,0.2060839
0,2520,0.7343287,0.7121232,0.2061237
0,2523,0.724744,0.7028824,0.2061632
0,2526,0.7153684,0.6938437,0.2062024
0,2529,0.7061963,0.6850016,0.2062414
0,2532,0.6972224,0.6763508,0.2062801
0,2535,0.688441,0.6678862,0.2063186
0,2538,0.6798474,0.6596029,0.2063568
0,2541,0.6714365,0.6514962,0.2063948
0,2544,0.6632035,0.6435612,0.2064325
0,2547,0.6551437,0.6357937,0.20647
0,2550,0.6472526,0.6281891,0.2065072
0,2553,0.6395257,0.6207432,0.2065443
0,2556,0.6319587,0.6134517,0.2065811
0,2559,0.6245477,0.6063109,0.2066176
0,2562,0.6172886,0.5993168,0.206654
0,2565,0.6101773,0.5924657,0.2066901
0,2568,0.6032102,0.5857537,0.2067261
0,2571,0.5963836,0.5791776,0.2067618
0,2574,0.589694,0.5727337,0.2067973
0,2577,0.5831378,0.5664188,0.2068327
0,2580,0.5767118,0.5602296,0.2068678
0,2583,0.5704128,0.554163,0.2069028
0,2586,0.5642374,0.5482159,0.2069376
0,2589,0.5581828,0.5423855,0.2069722
0,2592,0.552246,0.5366687,0.2070066
0,2595,0.546424,0.5310629,0.2070408
0,2598,0.540714,0.5255652,0.2070748
0,2601,0.5351133,0.5201731,0.2071087
0,2604,0.5296193,0.514884,0.2071424
0,2607,0.5242294,0.5096954,0.207176
0,2610,0.518941,0.5046048,0.2072094
0,2613,0.5137518,0.4996099,0.2072426
0,2616,0.5086594,0.4947084,0.2072757
0,2619,0.5036613,0.4898981,0.2073086
0,2622,0.4987554,0.4851767,0.2073414
0,2625,0.4939396,0.4805423,0.207374
0,2628,0.4892116,0.4759926,0.2074065
0,2631,0.4845695,0.4715257,0.2074389
0,2634,0.4800111,0.4671398,0.207471
0,2637,0.4755346,0.4628327,0.2075031
0,2640,0.4711381,0.4586028,0.207535
0,2643,0.4668196,0.4544482,0.2075668
0,2646,0.4625775,0.4503672,0.2075985
0,2649,0.4584098,0.446358,0.20763
0,2652,0.454315,0.4424191,0.2076614
0,2655,0.4502914,0.4385488,0.2076927
0,2658,0.4463373,0.4347455,0.2077238
0,2661,0.4424511,0.4310077,0.2077548
0,2664,0.4386313,0.4273339,0.2077857
0,2667,0.4348764,0.4237227,0.2078165
0,2670,0.431185,0.4201726,0.2078472
0,2673,0.4275556,0.4166822,0.2078777
0,2676,0.4239868,0.4132503,0.2079082
0,2679,0.4204773,0.4098754,0.2079385
0,2682,0.4170257,0.4065563,0.2079687
0,2685,0.4136308,0.4032919,0.2079988
0,2688,0.4102913,0.4000807,0.2080288
0,2691,0.407006,0.3969217,0.2080587
0,2694,0.4037736,0.3938138,0.2080884
0,2697,0.4005931,0.3907557,0.2081181
0,2700,0.3974633,0.3877463,0.2081477
0,2703,0.394383,0.3847847,0.2081772
0,2706,0.3913513,0.3818698,0.2082065
0,2709,0.388367,0.3790005,0.2082358
0,2712,0.3854291,0.3761758,0.208265
0,2715,0.3825366,0.3733948,0.2082941
0,2718,0.3796886,0.3706565,0.2083231
0,2721,0.3768841,0.3679601,0.208352
0,2724,0.3741221,0.3653045,0.2083808
0,2727,0.3714017,0.362689,0.2084095
0,2730,0.3687221,0.3601126,0.2084381
0,2733,0.3660824,0.3575745,0.2084666
0,2736,0.3634817,0.355074,0.2084951
0,2739,0.3609192,0.3526101,0.2085234
0,2742,0.3583941,0.3501821,0.2085517
0,2745,0.3559057,0.3477893,0.2085798
0,2748,0.3534531,0.3454309,0.2086079
0,2751,0.3510356,0.3431062,0.2086359
0,2754,0.3486524,0.3408145,0.2086638
0,2757,0.3463029,0.338555,0.2086917
0,2760,0.3439863,0.3363272,0.2087194
0,2763,0.341702,0.3341303,0.2087471
0,2766,0.3394493,0.3319637,0.2087747
0,2769,0.3372275,0.3298267,0.2088022
0,2772,0.335036,0.3277189,0.2088296
0,2775,0.3328742,0.3256394,0.2088569
0,2778,0.3307415,0.3235878,0.2088842
0,2781,0.3286372,0.3215635,0.2089114
0,2784,0.3265609,0.319566,0.2089385
0,2787,0.3245119,0.3175946,0.2089655
0,2790,0.3224896,0.3156488,0.2089925
0,2793,0.3204936,0.3137282,0.2090194
0,2796,0.3185233,0.3118322,0.2090462
0,2799,0.3165781,0.3099602,0.2090729
0,2802,0.3146577,0.3081119,0.2090995
0,2805,0.3127614,0.3062868,0.2091261
0,2808,0.3108889,0.3044842,0.2091526
0,2811,0.3090395,0.3027039,0.209179
0,2814,0.3072129,0.3009455,0.2092054
0,2817,0.3054087,0.2992083,0.2092317
0,2820,0.3036262,0.297492,0.2092579
0,2823,0.3018653,0.2957962,0.209284
0,2826,0.3001253,0.2941206,0.2093101
0,2829,0.298406,0.2924646,0.2093361
0,2832,0.2967069,0.2908279,0.209362
0,2835,0.2950276,0.2892101,0.2093879
0,2838,0.2933677,0.2876109,0.2094136
0,2841,0.2917268,0.2860298,0.2094393
0,2844,0.2901046,0.2844666,0.209465
0,2847,0.2885008,0.2829209,0.2094905
0,2850,0.2869149,0.2813923,0.209516
0,2853,0.2853466,0.2798806,0.2095415
0,2856,0.2837956,0.2783853,0.2095668
0,2859,0.2822615,0.2769062,0.2095921
0,2862,0.2807441,0.2754429,0.2096173
0,2865,0.279243,0.2739952,0.2096425
0,2868,0.2777579,0.2725628,0.2096676
0,2871,0.2762885,0.2711453,0.2096926
0,2874,0.2748345,0.2697425,0.2097175
0,2877,0.2733957,0.2683542,0.2097424
0,2880,0.2719717,0.26698,0.2097672
0,2883,0.2870773,0.4019944,0.1683261
0,2886,0.4806764,0.9583322,0.1695594
0,2889,0.9365851,1.771399,0.1714104
0,2892,1.626165,2.747808,0.1737496
0,2895,2.483284,3.780251,0.1763964
0,2898,3.422743,4.775,0.1791739
0,2901,4.362784,5.667471,0.1819361
0,2904,5.238582,6.420703,0.1845742
0,2907,6.006272,7.019718,0.1870171
0,2910,6.641916,7.465675,0.1892255
0,2913,7.137815,7.770243,0.1911853
0,2916,7.498162,7.950778,0.1929002
0,2919,7.734752,8.026968,0.1943854
0,2922,7.863454,8.018153,0.1956623
0,2925,7.90152,7.942227,0.1967552
0,2928,7.865916,7.814953,0.1976885
0,2931,7.772255,7.649641,0.1984856
0,2934,7.634246,7.457233,0.1991672
0,2937,7.463501,7.246544,0.1997519
0,2940,7.269616,7.02455,0.2002554
0,2943,7.060359,6.79669,0.2006913
0,2946,6.841906,6.567139,0.2010709
0,2949,6.619066,6.339035,0.2014037
0,2952,6.395525,6.114693,0.2016973
0,2955,6.174077,5.895798,0.2019584
0,2958,5.956786,5.683525,0.2021922
0,2961,5.745129,5.478646,0.2024032
0,2964,5.54012,5.281624,0.2025949
0,2967,5.342421,5.092696,0.2027704
0,2970,5.152421,4.91192,0.2029321
0,2973,4.970301,4.739229,0.203082
0,2976,4.796082,4.574458,0.2032219
0,2979,4.629673,4.417377,0.2033532
0,2982,4.470897,4.267708,0.2034769
0,2985,4.319517,4.125146,0.2035941
0,2988,4.175258,3.989371,0.2037056
0,2991,4.037818,3.860051,0.203812
0,2994,3.906887,3.736859,0.2039141
0,2997,3.782144,3.61947,0.2040122
0,3000,3.663273,3.507568,0.2041067
0,3003,3.549959,3.400849,0.2041981
0,3006,3.441899,3.29902,0.2042865
0,3009,3.3388,3.201803,0.2043724
0,3012,3.240383,3.108933,0.2044559
0,3015,3.146382,3.020161,0.2045371
0,3018,3.056545,2.935254,0.2046164
0,3021,2.970634,2.85399,0.2046937
0,3024,2.888425,2.776163,0.2047693
0,3027,2.809709,2.701579,0.2048433
0,3030,2.734287,2.630057,0.2049157
0,3033,2.661974,2.561426,0.2049867
0,3036,2.592599,2.495528,0.2050563
0,3039,2.525999,2.432215,0.2051247
0,3042,2.462022,2.37135,0.2051918
0,3045,2.400529,2.312802,0.2052577
0,3048,2.341387,2.25645,0.2053225
0,3051,2.284472,2.202183,0.2053863
0,3054,2.22967,2.149894,0.205449
0,3057,2.176872,2.099484,0.2055108
0,3060,2.125978,2.050862,0.2055717
0,3063,2.076894,2.003941,0.2056316
0,3066,2.029532,1.958639,0.2056906
0,3069,1.983807,1.914878,0.2057488
0,3072,1.939641,1.872578,0.2058062
0,3075,1.896952,1.83166,0.2058627
0,3078,1.855666,1.792064,0.2059184
0,3081,1.81572,1.753738,0.2059733
0,3084,1.777056,1.716628,0.2060275
0,3087,1.739619,1.680682,0.206081
0,3090,1.703357,1.645853,0.2061337
0,3093,1.668222,1.612094,0.2061858
0,3096,1.634166,1.579363,0.2062372
0,3099,1.601146,1.547618,0.2062879
0,3102,1.569119,1.516819,0.206338
0,3105,1.538046,1.486931,0.2063875
0,3108,1.50789,1.457917,0.2064363
0,3111,1.478616,1.429746,0.2064846
0,3114,1.450191,1.402385,0.2065323
0,3117,1.422581,1.375805,0.2065795
0,3120,1.395758,1.349978,0.2066261
0,3123,1.369693,1.324876,0.2066722
0,3126,1.344357,1.300472,0.2067178
0,3129,1.319727,1.276744,0.2067629
0,3132,1.295776,1.253668,0.2068075
0,3135,1.272479,1.23122,0.2068516
0,3138,1.249816,1.20938,0.2068952
0,3141,1.227764,1.188126,0.2069384
0,3144,1.206302,1.167438,0.2069811
0,3147,1.18541,1.147299,0.2070234
0,3150,1.16507,1.127689,0.2070653
0,3153,1.145261,1.108591,0.2071067
0,3156,1.125969,1.089989,0.2071477
0,3159,1.107174,1.071866,0.2071884
0,3162,1.088861,1.054207,0.2072286
0,3165,1.071016,1.036997,0.2072685
0,3168,1.053622,1.020223,0.2073079
0,3171,1.036666,1.00387,0.2073471
0,3174,1.020134,0.9879249,0.2073858
0,3177,1.004012,0.9723753,0.2074242
0,3180,0.9882871,0.9572091,0.2074623
0,3183,0.9729486,0.9424146,0.2075
0,3186,0.9579846,0.9279813,0.2075374
0,3189,0.943383,0.9138975,0.2075745
0,3192,0.9291325,0.9001522,0.2076112
0,3195,0.9152232,0.8867362,0.2076477
0,3198,0.9016457,0.87364,0.2076838
0,3201,0.8883905,0.8608549,0.2077197
0,3204,0.8754475,0.8483709,0.2077552
0,3207,0.8628076,0.8361796,0.2077905
0,3210,0.8504623,0.8242724,0.2078255
0,3213,0.8384029,0.8126413,0.2078602
0,3216,0.8266214,0.8012784,0.2078946
0,3219,0.8151095,0.7901757,0.2079288
0,3222,0.8038591,0.7793256,0.2079627
0,3225,0.7928635,0.7687215,0.2079964
0,3228,0.7821152,0.7583562,0.2080298
0,3231,0.7716072,0.748223,0.208063
0,3234,0.7613328,0.7383154,0.2080959
0,3237,0.7512856,0.7286273,0.2081286
0,3240,0.7414595,0.7191529,0.2081611
0,3243,0.7318487,0.7098863,0.2081934
0,3246,0.722447,0.7008216,0.2082254
0,3249,0.713249,0.6919538,0.2082572
0,3252,0.7042493,0.6832775,0.2082888
0,3255,0.6954425,0.6747876,0.2083202
0,3258,0.6868235,0.6664791,0.2083514
0,3261,0.6783872,0.6583472,0.2083824
0,3264,0.6701289,0.6503872,0.2084132
0,3267,0.662044,0.6425948,0.2084438
0,3270,0.6541278,0.6349652,0.2084742
0,3273,0.6463759,0.6274945,0.2085045
0,3276,0.6387839,0.6201783,0.2085345
0,3279,0.631348,0.6130127,0.2085644
0,3282,0.6240639,0.605994,0.2085941
0,3285,0.6169278,0.5991182,0.2086236
0,3288,0.6099359,0.5923817,0.208653
0,3291,0.6030847,0.5857811,0.2086822
0,3294,0.5963705,0.5793129,0.2087112
0,3297,0.5897899,0.5729737,0.2087401
0,3300,0.5833396,0.5667604,0.2087688
0,3303,0.5770163,0.5606698,0.2087973
0,3306,0.5708169,0.5546989,0.2088257
0,3309,0.5647383,0.5488446,0.208854
0,3312,0.5587776,0.5431042,0.2088821
0,3315,0.5529318,0.5374748,0.2089101
0,3318,0.5471981,0.5319536,0.2089379
0,3321,0.5415738,0.5265381,0.2089656
0,3324,0.5360563,0.5212256,0.2089931
0,3327,0.5306428,0.5160136,0.2090206
0,3330,0.525331,0.5108998,0.2090478
0,3333,0.5201184,0.5058818,0.209075
0,3336,0.5150027,0.5009573,0.209102
0,3339,0.5099814,0.4961239,0.2091289
0,3342,0.5050524,0.4913796,0.2091557
0,3345,0.5002135,0.4867223,0.2091824
0,3348,0.4954626,0.4821499,0.2092089
0,3351,0.4907976,0.4776603,0.2092354
0,3354,0.4862165,0.4732518,0.2092617
0,3357,0.4817173,0.4689222,0.2092879
0,3360,0.4772982,0.4646699,0.2093139
0,3363,0.4729572,0.460493,0.2093399
0,3366,0.4686927,0.4563897,0.2093658
0,3369,0.4645027,0.4523585,0.2093916
0,3372,0.4603856,0.4483975,0.2094172
0,3375,0.4563398,0.4445051,0.2094428
0,3378,0.4523635,0.4406799,0.2094682
0,3381,0.4484553,0.4369203,0.2094936
0,3384,0.4446136,0.4332247,0.2095188
0,3387,0.4408368,0.4295918,0.209544
0,3390,0.4371236,0.4260201,0.2095691
0,3393,0.4334725,0.4225082,0.209594
0,3396,0.429882,0.4190547,0.2096189
0,3399,0.4263509,0.4156585,0.2096437
0,3402,0.4228778,0.4123181,0.2096684
0,3405,0.4194615,0.4090324,0.209693
0,3408,0.4161007,0.4058001,0.2097175
0,3411,0.4127941,0.40262,0.2097419
0,3414,0.4095406,0.3994911,0.2097663
0,3417,0.406339,0.3964121,0.2097905
0,3420,0.4031881,0.3933819,0.2098147
0,3423,0.4000869,0.3903995,0.2098388
0,3426,0.3970343,0.3874639,0.2098628
0,3429,0.3940292,0.3845739,0.2098867
0,3432,0.3910705,0.3817287,0.2099106
0,3435,0.3881574,0.3789273,0.2099343
0,3438,0.3852888,0.3761686,0.209958
0,3441,0.3824638,0.3734518,0.2099816
0,3444,0.3796813,0.370776,0.2100052
0,3447,0.3769406,0.3681403,0.2100286
0,3450,0.3742407,0.3655438,0.210052
0,3453,0.3715808,0.3629856,0.2100753
0,3456,0.36896,0.3604651,0.2100985
0,3459,0.3663774,0.3579813,0.2101217
0,3462,0.3638323,0.3555335,0.2101448
0,3465,0.361324,0.353121,0.2101678
0,3468,0.3588515,0.3507429,0.2101908
0,3471,0.3564142,0.3483986,0.2102137
0,3474,0.3540114,0.3460873,0.2102365
0,3477,0.3516422,0.3438084,0.2102592
0,3480,0.349306,0.3415612,0.2102819
0,3483,0.3470023,0.339345,0.2103045
0,3486,0.3447301,0.3371591,0.210327
0,3489,0.342489,0.335003,0.2103495
0,3492,0.3402783,0.332876,0.2103719
0,3495,0.3380973,0.3307776,0.2103942
0,3498,0.3359454,0.328707,0.2104165
0,3501,0.3338221,0.3266638,0.2104387
0,3504,0.3317268,0.3246474,0.2104609
0,3507,0.3296588,0.3226573,0.210483
0,3510,0.3276177,0.3206928,0.210505
0,3513,0.3256029,0.3187535,0.2105269
0,3516,0.3236139,0.3168389,0.2105488
0,3519,0.3216501,0.3149485,0.2105707
0,3522,0.319711,0.3130818,0.2105924
0,3525,0.3177962,0.3112382,0.2106141
0,3528,0.3159052,0.3094174,0.2106358
0,3531,0.3140374,0.3076189,0.2106574
0,3534,0.3121925,0.3058422,0.2106789
0,3537,0.3103699,0.3040869,0.2107004
0,3540,0.3085693,0.3023526,0.2107218
0,3543,0.3067902,0.3006388,0.2107431
0,3546,0.3050322,0.2989452,0.2107644
0,3549,0.3032948,0.2972714,0.2107856
0,3552,0.3015777,0.2956169,0.2108068
0,3555,0.2998805,0.2939814,0.2108279
0,3558,0.2982028,0.2923645,0.210849
0,3561,0.2965442,0.2907658,0.21087
0,3564,0.2949043,0.2891851,0.2108909
0,3567,0.2932828,0.2876219,0.2109118
0,3570,0.2916793,0.2860759,0.2109326
0,3573,0.2900935,0.2845467,0.2109534
0,3576,0.2885251,0.2830342,0.2109741
0,3579,0.2869737,0.2815378,0.2109947
0,3582,0.285439,0.2800574,0.2110153
0,3585,0.2839206,0.2785926,0.2110359
0,3588,0.2824183,0.2771432,0.2110564
0,3591,0.2809318,0.2757087,0.2110768
0,3594,0.2794608,0.274289,0.2110971
0,3597,0.2780049,0.2728838,0.2111175
0,3600,0.2765639,0.2714928,0.2111377
0,3603,0.291653,0.406492,0.1763754
0,3606,0.4852376,0.9628204,0.1774034
0,3609,0.9411352,1.77588,0.1789463
0,3612,1.630707,2.752285,0.180896
0,3615,2.487819,3.784721,0.183102
0,3618,3.427273,4.77947,0.185417
0,3621,4.367309,5.671929,0.1877191
0,3624,5.243098,6.425157,0.1899179
0,3627,6.010781,7.024159,0.191954
0,3630,6.646417,7.470108,0.1937947
0,3633,7.142305,7.774662,0.1954282
0,3636,7.50264,7.955184,0.1968576
0,3639,7.739217,8.031359,0.1980956
0,3642,7.867904,8.022529,0.19916
0,3645,7.905957,7.946586,0.2000711
0,3648,7.870341,7.819293,0.2008492
0,3651,7.776668,7.653961,0.2015137
0,3654,7.638635,7.461533,0.2020821
0,3657,7.467865,7.250826,0.2025696
0,3660,7.273961,7.028814,0.2029895
0,3663,7.064684,6.800934,0.2033531
0,3666,6.846204,6.571358,0.2036698
0,3669,6.623337,6.34323,0.2039473
0,3672,6.399787,6.118879,0.2041924
0,3675,6.178342,5.899984,0.2044103
0,3678,5.961047,5.687703,0.2046054
0,3681,5.74937,5.482804,0.2047815
0,3684,5.544336,5.285759,0.2049416
0,3687,5.346617,5.09681,0.2050882
0,3690,5.156599,4.916017,0.2052232
0,3693,4.97446,4.743309,0.2053485
0,3696,4.800223,4.578521,0.2054653
0,3699,4.633796,4.421422,0.205575
0,3702,4.475003,4.271736,0.2056784
0,3705,4.323607,4.129159,0.2057763
0,3708,4.179332,3.993369,0.2058696
0,3711,4.041878,3.864034,0.2059586
0,3714,3.91093,3.740825,0.2060439
0,3717,3.78617,3.623419,0.2061259
0,3720,3.66728,3.511501,0.206205
0,3723,3.553949,3.404765,0.2062814
0,3726,3.445873,3.302921,0.2063555
0,3729,3.34276,3.205687,0.2064273
0,3732,3.244327,3.112802,0.2064971
0,3735,3.15031,3.024015,0.2065651
0,3738,3.060457,2.939093,0.2066315
0,3741,2.974531,2.857814,0.2066962
0,3744,2.892308,2.779972,0.2067595
0,3747,2.813576,2.705373,0.2068214
0,3750,2.738139,2.633836,0.2068821
0,3753,2.665812,2.56519,0.2069415
0,3756,2.596421,2.499277,0.2069998
0,3759,2.529806,2.43595,0.207057
0,3762,2.465815,2.37507,0.2071132
0,3765,2.404307,2.316507,0.2071684
0,3768,2.34515,2.260142,0.2072227
0,3771,2.288221,2.20586,0.2072761
0,3774,2.233405,2.153558,0.2073287
0,3777,2.180594,2.103135,0.2073804
0,3780,2.129687,2.054499,0.2074314
0,3783,2.080589,2.007564,0.2074816
0,3786,2.033213,1.962248,0.2075311
0,3789,1.987474,1.918473,0.2075798
0,3792,1.943294,1.87616,0.2076279
0,3795,1.900591,1.835227,0.2076753
0,3798,1.859292,1.795618,0.207722
0,3801,1.819332,1.757278,0.207768
0,3804,1.780654,1.720154,0.2078134
0,3807,1.743203,1.684195,0.2078582
0,3810,1.706927,1.649352,0.2079024
0,3813,1.671778,1.61558,0.2079461
0,3816,1.637709,1.582835,0.2079891
0,3819,1.604675,1.551077,0.2080317
0,3822,1.572634,1.520264,0.2080737
0,3825,1.541548,1.490363,0.2081152
0,3828,1.511379,1.461336,0.2081562
0,3831,1.482092,1.433151,0.2081966
0,3834,1.453653,1.405778,0.2082367
0,3837,1.42603,1.379185,0.2082762
0,3840,1.399194,1.353344,0.2083153
0,3843,1.373116,1.328229,0.208354
0,3846,1.347767,1.303813,0.2083922
0,3849,1.323124,1.280072,0.20843
0,3852,1.29916,1.256983,0.2084674
0,3855,1.27585,1.234522,0.2085044
0,3858,1.253175,1.212669,0.208541
0,3861,1.23111,1.191403,0.2085772
0,3864,1.209635,1.170703,0.2086131
0,3867,1.188731,1.150551,0.2086486
0,3870,1.168378,1.130929,0.2086837
0,3873,1.148557,1.111819,0.2087185
0,3876,1.129252,1.093204,0.2087529
0,3879,1.110445,1.075069,0.208787
0,3882,1.09212,1.057398,0.2088208
0,3885,1.074262,1.040176,0.2088542
0,3888,1.056856,1.023389,0.2088874
0,3891,1.039888,1.007024,0.2089202
0,3894,1.023344,0.9910676,0.2089527
0,3897,1.00721,0.9755065,0.208985
0,3900,0.9914743,0.9603292,0.2090169
0,3903,0.9761249,0.9455239,0.2090486
0,3906,0.9611493,0.9310791,0.20908
0,3909,0.9465366,0.9169843,0.2091111
0,3912,0.932276,0.9032288,0.209142
0,3915,0.9183565,0.8898025,0.2091726
0,3918,0.9047684,0.8766959,0.2092029
0,3921,0.8915019,0.8638995,0.209233
0,3924,0.8785473,0.8514041,0.2092628
0,3927,0.8658957,0.8392011,0.2092925
0,3930,0.8535384,0.8272821,0.2093218
0,3933,0.8414667,0.8156388,0.209351
0,3936,0.8296726,0.8042635,0.2093799
0,3939,0.8181481,0.7931485,0.2094086
0,3942,0.8068856,0.7822865,0.2094371
0,3945,0.7958778,0.7716703,0.2094654
0,3948,0.7851174,0.7612932,0.2094935
0,3951,0.7745976,0.7511483,0.2095213
0,3954,0.7643119,0.7412295,0.209549
0,3957,0.7542534,0.7315303,0.2095765
0,3960,0.7444163,0.7220448,0.2096037
0,3963,0.7347944,0.7127672,0.2096308
0,3966,0.7253819,0.7036919,0.2096577
0,3969,0.7161729,0.6948133,0.2096845
0,3972,0.7071624,0.6861262,0.209711
0,3975,0.6983446,0.6776255,0.2097374
0,3978,0.6897146,0.6693062,0.2097636
0,3981,0.6812675,0.6611634,0.2097896
0,3984,0.6729983,0.6531926,0.2098155
0,3987,0.6649024,0.6453893,0.2098412
0,3990,0.6569753,0.6377491,0.2098668
0,3993,0.6492125,0.6302676,0.2098922
0,3996,0.6416099,0.6229408,0.2099174
0,3999,0.6341633,0.6157647,0.2099425
0,4002,0.6268685,0.6087354,0.2099675
0,4005,0.6197219,0.6018493,0.2099923
0,4008,0.6127197,0.5951025,0.2100169
0,4011,0.6058581,0.5884916,0.2100415
0,4014,0.5991336,0.5820132,0.2100659
0,4017,0.5925428,0.5756639,0.2100901
0,4020,0.5860822,0.5694405,0.2101142
0,4023,0.5797487,0.5633398,0.2101382
0,4026,0.5735392,0.5573588,0.2101621
0,4029,0.5674505,0.5514945,0.2101858
0,4032,0.5614796,0.545744,0.2102095
0,4035,0.5556238,0.5401046,0.210233
0,4038,0.54988,0.5345735,0.2102563
0,4041,0.5442457,0.529148,0.2102796
0,4044,0.5387182,0.5238257,0.2103028
0,4047,0.5332948,0.5186039,0.2103258
0,4050,0.5279732,0.5134804,0.2103487
0,4053,0.5227507,0.5084525,0.2103716
0,4056,0.5176251,0.5035182,0.2103943
0,4059,0.512594,0.4986752,0.2104169
0,4062,0.5076553,0.4939213,0.2104394
0,4065,0.5028067,0.4892544,0.2104618
0,4068,0.4980461,0.4846723,0.2104841
0,4071,0.4933714,0.4801732,0.2105063
0,4074,0.4887806,0.4757551,0.2105284
0,4077,0.484272,0.4714161,0.2105504
0,4080,0.4798433,0.4671543,0.2105724
0,4083,0.4754928,0.462968,0.2105942
0,4086,0.4712187,0.4588554,0.2106159
0,4089,0.4670194,0.4548148,0.2106376
0,4092,0.462893,0.4508446,0.2106591
0,4095,0.4588379,0.4469431,0.2106806
0,4098,0.4548524,0.4431087,0.210702
0,4101,0.450935,0.43934,0.2107233
0,4104,0.4470842,0.4356354,0.2107445
0,4107,0.4432983,0.4319935,0.2107657
0,4110,0.4395761,0.4284128,0.2107867
0,4113,0.4359159,0.424892,0.2108077
0,4116,0.4323165,0.4214297,0.2108286
0,4119,0.4287764,0.4180245,0.2108495
0,4122,0.4252945,0.4146754,0.2108702
0,4125,0.4218692,0.4113808,0.2108909
0,4128,0.4184995,0.4081397,0.2109115
0,4131,0.4151841,0.4049509,0.210932
