"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Raltegravir|Concentration in container [µmol/l]","Organism|Lumen|Raltegravir|Fraction of oral drug mass absorbed into mucosa"
0,13887,0.42805,0.4135236,0.2143858
0,13890,0.4191545,0.4049807,0.214399
0,13893,0.4105362,0.396701,0.214412
0,13896,0.4021834,0.3886739,0.2144248
0,13899,0.394085,0.380889,0.2144375
0,13902,0.3862312,0.3733369,0.21445
0,13905,0.3786119,0.3660085,0.2144624
0,13908,0.371218,0.3588951,0.2144746
0,13911,0.3640409,0.3519886,0.2144867
0,13914,0.3570721,0.3452812,0.2144986
0,13917,0.3503039,0.3387656,0.2145104
0,13920,0.3437288,0.3324346,0.2145221
0,13923,0.3373396,0.3262815,0.2145336
0,13926,0.3311297,0.3203002,0.214545
0,13929,0.3250919,0.3144837,0.2145562
0,13932,0.3192202,0.3088265,0.2145674
0,13935,0.3135095,0.3033236,0.2145784
0,13938,0.3079543,0.29797,0.2145893
0,13941,0.3025492,0.2927604,0.2146001
0,13944,0.2972888,0.2876898,0.2146108
0,13947,0.2921685,0.2827538,0.2146214
0,13950,0.2871831,0.2779474,0.2146318
0,13953,0.2823285,0.2732668,0.2146422
0,13956,0.2775999,0.2687073,0.2146525
0,13959,0.2729936,0.2642654,0.2146626
0,13962,0.2685052,0.2599372,0.2146727
0,13965,0.2641314,0.255719,0.2146827
0,13968,0.2598681,0.2516074,0.2146925
0,13971,0.2557121,0.2475991,0.2147023
0,13974,0.25166,0.2436908,0.214712
0,13977,0.2477085,0.2398794,0.2147216
0,13980,0.2438545,0.2361621,0.2147312
0,13983,0.240095,0.2325358,0.2147406
0,13986,0.2364272,0.2289979,0.21475
0,13989,0.2328482,0.2255457,0.2147592
0,13992,0.2293556,0.2221768,0.2147684
0,13995,0.2259466,0.2188885,0.2147776
0,13998,0.2226187,0.2156784,0.2147866
0,14001,0.2193696,0.2125444,0.2147956
0,14004,0.216197,0.2094841,0.2148045
0,14007,0.2130984,0.2064954,0.2148133
0,14010,0.2100719,0.2035762,0.2148221
0,14013,0.2071154,0.2007246,0.2148308
0,14016,0.2042268,0.1979385,0.2148394
0,14019,0.2014043,0.1952162,0.214848
0,14022,0.1986459,0.1925559,0.2148564
0,14025,0.19595,0.1899558,0.2148649
0,14028,0.1933146,0.1874143,0.2148733
0,14031,0.1907383,0.1849297,0.2148816
0,14034,0.1882192,0.1825006,0.2148898
0,14037,0.185756,0.1801252,0.214898
0,14040,0.1833469,0.1778022,0.2149062
0,14043,0.1809906,0.1755303,0.2149142
0,14046,0.1786857,0.1733078,0.2149223
0,14049,0.1764306,0.1711336,0.2149302
0,14052,0.1742241,0.1690064,0.2149382
0,14055,0.1720649,0.1669248,0.214946
0,14058,0.1699517,0.1648876,0.2149539
0,14061,0.1678834,0.1628938,0.2149616
0,14064,0.1658586,0.1609421,0.2149694
0,14067,0.1638763,0.1590314,0.214977
0,14070,0.1619354,0.1571607,0.2149847
0,14073,0.1600347,0.1553289,0.2149922
0,14076,0.1581733,0.153535,0.2149998
0,14079,0.15635,0.1517781,0.2150073
0,14082,0.1545641,0.1500571,0.2150147
0,14085,0.1528145,0.1483712,0.2150221
0,14088,0.1511001,0.1467194,0.2150295
0,14091,0.1494203,0.145101,0.2150368
0,14094,0.147774,0.143515,0.2150441
0,14097,0.1461606,0.1419607,0.2150513
0,14100,0.1445791,0.1404373,0.2150586
0,14103,0.1430287,0.1389439,0.2150657
0,14106,0.1415088,0.1374799,0.2150728
0,14109,0.1400184,0.1360445,0.2150799
0,14112,0.138557,0.134637,0.215087
0,14115,0.1371238,0.1332568,0.215094
0,14118,0.135718,0.1319031,0.215101
0,14121,0.1343391,0.1305754,0.215108
0,14124,0.1329864,0.1292729,0.2151149
0,14127,0.1316592,0.127995,0.2151218
0,14130,0.130357,0.1267413,0.2151286
0,14133,0.1290791,0.1255111,0.2151354
0,14136,0.1278249,0.1243037,0.2151422
0,14139,0.1265939,0.1231187,0.215149
0,14142,0.1253855,0.1219556,0.2151557
0,14145,0.1241992,0.1208137,0.2151624
0,14148,0.1230345,0.1196927,0.2151691
0,14151,0.1218908,0.118592,0.2151757
0,14154,0.1207677,0.1175112,0.2151823
0,14157,0.1196646,0.1164497,0.2151889
0,14160,0.1185812,0.1154071,0.2151955
0,14163,0.1175169,0.1143831,0.215202
0,14166,0.1164714,0.113377,0.2152085
0,14169,0.1154441,0.1123887,0.215215
0,14172,0.1144348,0.1114175,0.2152214
0,14175,0.1134428,0.1104632,0.2152279
0,14178,0.112468,0.1095254,0.2152343
0,14181,0.1115098,0.1086036,0.2152407
0,14184,0.1105679,0.1076975,0.215247
0,14187,0.109642,0.1068068,0.2152533
0,14190,0.1087316,0.1059311,0.2152596
0,14193,0.1078365,0.10507,0.2152659
0,14196,0.1069562,0.1042233,0.2152722
0,14199,0.1060904,0.1033906,0.2152784
0,14202,0.1052389,0.1025716,0.2152846
0,14205,0.1044013,0.101766,0.2152908
0,14208,0.1035773,0.1009734,0.215297
0,14211,0.1027666,0.1001937,0.2153031
0,14214,0.1019689,0.09942649,0.2153093
0,14217,0.1011839,0.09867152,0.2153154
0,14220,0.1004113,0.09792851,0.2153215
0,14223,0.0996509,0.09719721,0.2153275
0,14226,0.0989024,0.09647735,0.2153336
0,14229,0.09816553,0.0957687,0.2153396
0,14232,0.09744006,0.09507099,0.2153456
0,14235,0.09672572,0.094384,0.2153516
0,14238,0.09602229,0.09370749,0.2153575
0,14241,0.09532952,0.09304123,0.2153635
0,14244,0.09464718,0.09238501,0.2153694
0,14247,0.09397507,0.0917386,0.2153753
0,14250,0.09331295,0.0911018,0.2153812
0,14253,0.09266061,0.0904744,0.2153871
0,14256,0.09201786,0.0898562,0.2153929
0,14259,0.09138447,0.089247,0.2153988
0,14262,0.09076025,0.08864661,0.2154046
0,14265,0.09014502,0.08805484,0.2154104
0,14268,0.08953858,0.08747151,0.2154162
0,14271,0.08894074,0.08689643,0.2154219
0,14274,0.08835133,0.08632945,0.2154277
0,14277,0.08777017,0.08577038,0.2154334
0,14280,0.08719709,0.08521906,0.2154391
0,14283,0.08663192,0.08467533,0.2154448
0,14286,0.08607449,0.08413902,0.2154505
0,14289,0.08552464,0.08360999,0.2154562
0,14292,0.08498222,0.08308808,0.2154618
0,14295,0.08444709,0.08257314,0.2154674
0,14298,0.08391907,0.08206503,0.2154731
0,14301,0.08339804,0.08156361,0.2154786
0,14304,0.08288383,0.08106873,0.2154842
0,14307,0.08237634,0.08058027,0.2154898
0,14310,0.0818754,0.0800981,0.2154953
0,14313,0.08138089,0.07962208,0.2155009
0,14316,0.08089267,0.07915209,0.2155064
0,14319,0.08041064,0.07868801,0.2155119
0,14322,0.07993464,0.07822971,0.2155174
0,14325,0.07946457,0.07777709,0.2155229
0,14328,0.07900031,0.07733001,0.2155283
0,14331,0.07854173,0.07688838,0.2155338
0,14334,0.07808874,0.07645208,0.2155392
0,14337,0.07764121,0.07602101,0.2155446
0,14340,0.07719903,0.07559506,0.21555
0,14343,0.07676211,0.07517413,0.2155554
0,14346,0.07633033,0.07475811,0.2155608
0,14349,0.07590361,0.07434692,0.2155661
0,14352,0.07548182,0.07394046,0.2155715
0,14355,0.0750649,0.07353862,0.2155768
0,14358,0.07465272,0.07314133,0.2155821
0,14361,0.07424521,0.07274849,0.2155874
0,14364,0.07384226,0.07236002,0.2155927
0,14367,0.07344381,0.07197582,0.2155979
0,14370,0.07304975,0.07159583,0.2156032
0,14373,0.07266,0.07121994,0.2156084
0,14376,0.07227448,0.07084809,0.2156136
0,14379,0.07189311,0.0704802,0.2156189
0,14382,0.07151581,0.07011619,0.2156241
0,14385,0.07114251,0.06975599,0.2156292
0,14388,0.07077312,0.06939952,0.2156344
0,14391,0.07040757,0.06904671,0.2156396
0,14394,0.0700458,0.0686975,0.2156447
0,14397,0.06968772,0.06835182,0.2156498
0,14400,0.06933328,0.06800959,0.2156549
